Orig,Name,TotalSeats,Country Name,Airport1Latitude,Airport1Longitude
KSD,Karlstad,7392.098,Sweden,59.36169815,13.46940041
LLA,Kallax,1299.9,Sweden,65.54470062,22.12779999
LPI,Linkoping,87491.936,Sweden,58.4068985,15.6736002
MMX,Sturup,435921.465,Sweden,55.53030014,13.37170029
NRK,Kungsangen,15416.814,Sweden,58.58890152,16.25
NYO,Skavsta,1351852.67,Sweden,58.78919983,16.90690041
OER,Ornskoldsvik,2196.831,Sweden,63.40829849,18.99169922
ORB,Orebro,4216.009,Sweden,59.22779846,15.04310036
OSD,Froesoe,14909.853,Sweden,63.19860077,14.49440002
PJA,Pajala Airport,82.327,Sweden,67.24569702,23.06889916
RNB,Kallinge,823.27,Sweden,56.25830078,15.26109982
SDL,Sundsvall-Timra,2027.844,Sweden,62.52640152,17.44669914
SFT,Skelleftea,2868.446,Sweden,64.625,21.07830048
THN,Trollhattan,216.65,Sweden,58.32109833,12.34389973
TYF,Torsby Airport,246.981,Sweden,60,13
UME,Umea,20902.392,Sweden,63.79359818,20.28440094
VBY,Visby,4138.015,Sweden,57.6631012,18.34939957
VST,Hasslo,58144.527,Sweden,59.58919907,16.63059998
VXO,Vaxjo,90880.342,Sweden,56.92509842,14.72710037
XYI,Flen Railway Service,4943.953,Sweden,59.05720139,16.58889961
ACH,St Gallen-Altenrhein Airport,74250.288,Switzerland,47.48500061,9.560799599
BRN,Belp,7145.117,Switzerland,46.91529846,7.499199867
BSL,EuroAirport Swiss,5006421.861,Switzerland,47.59030151,7.53030014
EML,Emmen Airport,623.952,Switzerland,47.09220123,-8.304699898
GVA,Geneva International Airport,11077175.84,Switzerland,46.23809815,6.10890007
LUG,Agno,4640.643,Switzerland,46.00469971,8.911399841
SIR,Sion,485.296,Switzerland,46.22240067,7.339799881
ZDJ,Berne-Rr Station,1247.904,Switzerland,46.91669846,7.5
ZHR,Railway Station,411.635,Switzerland,46.46670151,7.666699886
ZRH,Zurich,20386674.01,Switzerland,47.45830154,8.551699638
ALP,Aleppo International Airport,7574.084,Syria,36.18080139,37.22669983
DAM,Damascus Intl,380394.07,Syria,33.41389847,36.51779938
DEZ,Deir ez Zor,9125.298,Syria,35.28559876,40.17580032
KAC,Kameshli,654.283,Syria,37.02780151,41.19860077
LTK,Latakia,1308.566,Syria,35.41669846,35.98329926
HUN,Hua Lien,10633.182,Taiwan,24.02219963,121.6125031
KHH,Kaohsiung Intl,3494967.469,Taiwan,22.57250023,120.3452988
KNH,Shangyi,59873.394,Taiwan,24.42060089,118.3443985
MZG,Penghu Airport,1239.238,Taiwan,23.56920052,119.6185989
RMQ,Cingcyuangang,888737.297,Taiwan,24.14999962,120.6800003
TNN,Tainan,119400.148,Taiwan,22.95190048,120.199997
TPE,Taiwan Taoyuan International Airport,28129017.06,Taiwan,25.08259964,121.2285004
TSA,Songshan,1891267.84,Taiwan,25.07110024,121.543602
TTT,Chih Hong,6586.16,Taiwan,22.79439926,121.1750031
DYU,Dushanbe International,824877.543,Tajikistan,38.54359818,68.82360077
KQT,Qurghonteppa International,45067.533,Tajikistan,37.83330154,68.84999847
LBD,Khujand International,390251.645,Tajikistan,40.21670151,69.69999695
TJU,Kulob Airport,72222.444,Tajikistan,37.98830032,69.80660248
BKZ,Bukoba,259.98,Tanzania,-1.299999952,31.79999924
DAR,Julius Nyerere International,985142.214,Tanzania,-6.875299931,39.20190048
JRO,Kilimanjaro International,327618.13,Tanzania,-3.42779994,37.07220078
MWZ,Mwanza,12730.354,Tanzania,-2.444700003,32.92810059
MYW,Mtwara,1871.856,Tanzania,-10.33889961,40.1935997
TKQ,Kigoma,4800.964,Tanzania,-4.885000229,29.67000008
ZNZ,Zanzibar International,505392.454,Tanzania,-6.219200134,39.22190094
BKK,Suvarnabhumi - New Bangkok International Airport,33759607.57,Thailand,13.70269966,100.7455978
CEI,Mae Fah Luang Intl,235468.219,Thailand,19.88640022,99.83059692
CNX,Chiang Mai Intl,2241807.54,Thailand,18.77190018,98.96829987
DMK,Don Mueang International Airport,10940452.36,Thailand,13.91110039,100.6082993
HDY,Hat Yai International,174377.252,Thailand,6.929999828,100.3972015
HHQ,Hua Hin,56155.68,Thailand,12.63059998,99.95439911
HKT,Phuket Intl,6298440.134,Thailand,8.110600472,98.3125
KBV,Krabi Airport,794715.53,Thailand,8.099100113,98.9835968
MAQ,Mae Sot,5927.544,Thailand,16.70179939,98.54350281
NBK,temporary code for Suvarnabhumi (New Bangkok Int),2313.822,Thailand,13.68900013,100.7419968
URT,Surat Thani,68977.027,Thailand,9.133299828,99.13330078
USM,Ko Samui,303149.679,Thailand,9.550000191,100.0667038
UTH,Udon Thani International,2729.79,Thailand,17.38500023,102.7928009
UTP,Rayong-Pattaya Intl,423533.418,Thailand,12.67780018,101.0092011
LFW,G. Eyadema International,642518.905,Togo,6.162499905,1.254199982
TBU,Fua'Amotu,142300.053,Tonga,-21.24440002,-175.1416931
VAV,Vava'u International,8397.354,Tonga,-18.58329964,-173.9667053
POS,Piarco International,1514743.139,Trinidad and Tobago,10.5916996,-61.33969879
TAB,ANR Robinson International,70879.214,Trinidad and Tobago,11.14640045,-60.83670044
DJE,Zarsis Airport,777955.486,Tunisia,33.87419891,10.7833004
GAE,Matmata Airport,983.591,Tunisia,33.88330078,10.0333004
MIR,Habib Bourguiba International Airport,724035.634,Tunisia,35.75690079,10.75279999
NBE,Hammamet,440124.475,Tunisia,36.07559967,10.43830013
SFA,Thyna Airport,68101.761,Tunisia,34.7181015,10.69169998
TBJ,Ain Draham,3119.76,Tunisia,36.98040009,8.876999855
TOE,Nefta,7279.44,Tunisia,33.93080139,8.104200363
TUN,Carthage,4112818.605,Tunisia,36.85250092,10.22939968
ADA,Adana Sakirpasa Airport,497220.416,Turkey,36.98360062,35.28079987
ADB,Adnan Menderes,1919969.632,Turkey,38.29430008,27.15620041
ADF,Adiyaman Airport,779.94,Turkey,37.73350143,38.47219849
ANK,Etimesgut Metropolitan Area,7535.087,Turkey,39.95470047,32.69530106
AOE,Anadolu University Airport,17137.015,Turkey,39,30.5
ASR,Erkilet,178354.946,Turkey,38.70420075,35.50970078
AYT,Antalya,9355601.283,Turkey,36.9056015,30.79059982
BJV,Milas Airport,706538.98,Turkey,37.25,27.64999962
BXN,Imsik,632.618,Turkey,37.13470078,27.66720009
DIY,Diyarbakir,51281.055,Turkey,37.89530182,40.2030983
DLM,Dalaman,1369812.955,Turkey,36.71250153,28.79220009
DNZ,Denizli,52355.639,Turkey,37.78720093,29.70330048
EDO,Koca Seyit,779.94,Turkey,39.58330154,27.0333004
ERZ,Erzurum,1958.516,Turkey,39.95560074,41.17359924
ESB,Esenboga,1601533.129,Turkey,40.12919998,32.99670029
EZS,Elazig,21097.377,Turkey,38.60829926,39.29169846
GNY,Guney Anadolu Projesi,1689.87,Turkey,37.43560028,38.88330078
GZP,Gazipasa,208356.638,Turkey,36.29809952,32.29029846
GZT,Oguzeli,222282.9,Turkey,36.94810104,37.47829819
HTY,Hatay Airport,178246.621,Turkey,36.57500076,36.15969849
ISE,Suleyman Demirel,31236.597,Turkey,37.86669922,30.38330078
ISL,Ataturk Airport,96534.907,Turkey,41.26029968,28.74189949
IST,Istanbul Airport,32419419.34,Turkey,40.97669983,28.81529999
KCO,Cengiz Topel Airport,3119.76,Turkey,40.75,29.83329964
KSY,Kars,4142.348,Turkey,40.55170059,43.08580017
KYA,Konya,53269.902,Turkey,37.97919846,32.56219864
KZR,Zafer,13011.999,Turkey,39.12030029,30.11689949
MLX,Erhac,6434.505,Turkey,38.35440064,38.25360107
MQM,Mardin Airport,1559.88,Turkey,37.23279953,40.6405983
NAV,Kapadokya Airport,19385.842,Turkey,38.77489853,34.52690125
OGU,Ordu/Giresun,10546.522,Turkey,40.96670151,38.06669998
ONQ,Caycuma Airport,5138.938,Turkey,41.51670075,32.09999847
SAW,Sabiha Gokcen,8668183.832,Turkey,40.8993988,29.30920029
SZF,Carsamba Airport,76616.106,Turkey,41.25989914,36.55879974
TEQ,Corlu Airport,5117.273,Turkey,40.96670151,27.5
TZX,Trabzon,211948.695,Turkey,40.99860001,39.77640152
UAB,Incirlik Airbase,2062.508,Turkey,37.00030136,35.41830063
VAN,Ferit Melen,788.606,Turkey,38.45859909,43.3321991
VAS,Sivas,779.94,Turkey,39.81389999,36.90420151
XHQ,Hopa Bus Station,3280.081,Turkey,41.40969849,41.43249893
YEI,Yenisehir Airport,8137.374,Turkey,40.23329926,29.54999924
ASB,Ashgabat International,652432.809,Turkmenistan,37.9817009,58.3608017
CRZ,Turkmenabat,18029.613,Turkmenistan,39.08330154,63.61669922
KRW,Turkmenbashi,4644.976,Turkmenistan,40.03329849,53
GDT,J.A.G.S. McCartney Int,14411.558,Turks and Caicos Islands,21.44389916,-71.14250183
PLS,Providenciales Intl,910276.64,Turks and Caicos Islands,21.77280045,-72.26830292
FUN,Funafuti Intl,12531.036,Tuvalu,-8.526100159,179.203598
EBB,Entebbe International,1154675.172,Uganda,0.0425,32.43809891
RUA,Arua,519.96,Uganda,3.049999952,30.89999962
ULU,Gulu,909.93,Uganda,2.783299923,32.29999924
CWC,Chernivtsi International,5407.584,Ukraine,48.26670075,25.9666996
DNK,Dnipropetrovsk International,71269.184,Ukraine,48.45000076,34.98329926
DOK,Donetsk International Airport,227322.179,Ukraine,48.08330154,37.75
HMJ,Khmelnytskyi International,1681.204,Ukraine,49.41669846,27
HRK,Osnova International,417406.556,Ukraine,49.93330002,36.28329849
IEV,Zhuliany International,1434123.341,Ukraine,50.40190125,30.45079994
IFO,Ivano-Frankivsk International,16725.38,Ukraine,48.88330078,24.68330002
KBP,Boryspil International,6556431.287,Ukraine,50.33739853,30.89419937
KHE,Kherson,47987.975,Ukraine,46.6753006,32.62779999
KWG,Lozuvatka International,3509.73,Ukraine,47.90999985,33.34999847
LWO,Lviv International,933328.2,Ukraine,49.81669998,23.85000038
NLV,Mykolaiv International,6824.475,Ukraine,47.04999924,31.91670036
ODS,Odessa International,712076.554,Ukraine,46.42979813,30.6772995
OZH,Mokraya International,130293.31,Ukraine,47.86750031,35.31579971
RWN,Rivne International,2383.15,Ukraine,50.59999847,26.14999962
SIP,Simferopol International,2699519.662,Ukraine,45.01670075,34
UDJ,Uzhhorod International,1213.24,Ukraine,48.61669922,22.2833004
UKS,Belbek Airport,849.268,Ukraine,44.69169998,33.5766983
VIN,Gavryshivka International,14506.884,Ukraine,49.23329926,28.48329926
VSG,Luhansk International,12869.01,Ukraine,48.56669998,39.33330154
AAN,Al Ain International,37545.445,United Arab Emirates,24.26169968,55.60919952
AUH,Abu Dhabi Intl,13299133.91,United Arab Emirates,24.43309975,54.64889908
AZI,Bateen Airport,6716.15,United Arab Emirates,24.4192009,54.4516983
DWC,Al Maktoum Intl Emirates,760640.818,United Arab Emirates,24.91810036,55.1753006
DXB,Dubai International,55655669.13,United Arab Emirates,25.25,55.35779953
FJR,Al-Fujairah International,2495.808,United Arab Emirates,25.10000038,56.34999847
RKT,Ras Al Khaimah Intl,199772.965,United Arab Emirates,25.61109924,55.93780136
SHJ,Sharjah,6864498.921,United Arab Emirates,25.3458004,55.39580154
XNB,Dubai Etihad Bus Station,105551.88,United Arab Emirates,25.25,55.35779953
ABZ,Dyce,679782.705,United Kingdom,57.20420075,-2.19810009
ACI,Alderney,207.984,United Kingdom,49.70690155,-2.215300083
BFS,Belfast Intl,1309662.249,United Kingdom,54.65420151,-6.224999905
BHD,George Best City Airport,80004.512,United Kingdom,54.61719894,-5.870800018
BHX,Birmingham Airport,6872384.981,United Kingdom,52.4530983,-1.746399999
BLK,Blackpool,110595.492,United Kingdom,53.77190018,-3.036099911
BOH,Bournemouth International Airport,436805.397,United Kingdom,50.7806015,-1.836899996
BRS,Bristol Airport,4307209.984,United Kingdom,51.38169861,-2.708899975
BZZ,Brize Norton Raf Stn,8111.376,United Kingdom,51.74919891,-1.581099987
CAL,Campbeltown Airport,207.984,United Kingdom,55.43640137,-5.686699867
CAX,Carlisle,3717.714,United Kingdom,54.93669891,-2.809400082
CBG,Cambridge,4367.664,United Kingdom,52.20560074,0.176400006
CEG,Hawarden Airport,1707.202,United Kingdom,53.18000031,-2.973599911
CVT,Coventry Airport,31119.606,United Kingdom,52.36920166,-1.478600025
CWL,Cardiff-Wales,891419.424,United Kingdom,51.39749908,-3.346699953
DND,Dundee,1213.24,United Kingdom,56.45249939,-3.020299912
DSA,Robin Hood,710213.364,United Kingdom,53.49000168,-1
EDI,Turnhouse,5578659.506,United Kingdom,55.94860077,-3.350300074
EMA,East Midlands,2479416.261,United Kingdom,52.83000183,-1.329399943
ESH,Shoreham-by-Sea,3119.76,United Kingdom,50.83330154,-0.300000012
EXT,Exeter,330438.913,United Kingdom,50.73419952,-3.421700001
FZO,Filton,23779.504,United Kingdom,51.51940155,-2.576100111
GCI,Guernsey,2565.136,United Kingdom,49.43610001,-2.602799892
GLA,Glasgow International,2864736.952,United Kingdom,55.87170029,-4.431900024
GLO,Gloucestershire,1247.904,United Kingdom,51.89250183,-2.163300037
HRT,Linton-On-Ouse RAF,3241.084,United Kingdom,54.04940033,-1.251899958
HUY,Humberside,95824.295,United Kingdom,53.57440186,-0.350800008
INV,Inverness Airport,73894.982,United Kingdom,57.54249954,-4.048299789
IOM,Ronaldsway,34508.012,United Kingdom,54.08250046,-4.627799988
JER,Jersey States,24611.44,United Kingdom,49.21110153,-2.216700077
KOI,Kirkwall,285.978,United Kingdom,58.95859909,-2.903100014
LBA,Leeds/Bradford Airport,2020841.872,United Kingdom,53.86529923,-1.654700041
LCY,City Airport,3039070.874,United Kingdom,51.51670075,-0.066699997
LDY,Eglinton,6551.496,United Kingdom,55.04330063,-7.153299809
LGW,Gatwick,24876974.91,United Kingdom,51.14810181,-0.196700007
LHR,Heathrow,50054382.7,United Kingdom,51.47140122,-0.452800006
LPL,John Lennon Airport,2302573.532,United Kingdom,53.3382988,-2.866699934
LSI,Sumburgh,1299.9,United Kingdom,59.8810997,-1.293099999
LTN,Luton International,9583235.438,United Kingdom,51.87440109,-0.366400003
LYX,Lydd International Airport,43.33,United Kingdom,50.95000076,0.933300018
MAN,Manchester Airport,15693861.69,United Kingdom,53.35329819,-2.27670002
MME,Tees Valley,83345.255,United Kingdom,54.51169968,-1.420600057
MSE,Kent International,16638.72,United Kingdom,51.34170151,1.347200036
NCL,Newcastle International Airport,2291580.711,United Kingdom,55.03779984,-1.686699987
NQY,Cornwall,65012.332,United Kingdom,50.44060135,-4.995299816
NWI,Norwich International Airport,198247.749,United Kingdom,52.67580032,1.28579998
OXF,London Oxford Airport,5632.9,United Kingdom,51.76670075,-1.25
PIK,Prestwick,362789.091,United Kingdom,55.50310135,-4.575600147
PLH,Plymouth City Airport,13926.262,United Kingdom,50.42250061,-4.110799789
SEN,Southend,1193399.193,United Kingdom,51.57279968,0.701399982
SOU,Southampton,391477.884,United Kingdom,50.9516983,-1.351899982
STN,Stansted,15245942.15,United Kingdom,51.88280106,0.233899996
ABE,Lehigh Valley International Airport,433.3,United States,40.65470123,-75.43830109
ABQ,International Sunport,14129.913,United States,35.04169846,-106.6063995
ACK,Nantucket Memorial,649.95,United States,41.25669861,-70.05970001
ACV,Arcata,658.616,United States,40.97919846,-124.1074982
ACY,Atlantic City Intl,3847.704,United States,39.45669937,-74.57779694
ADW,Joint Base Andrews,1438.556,United States,38.81079865,-76.86660004
AEX,Alexandria Intl Airport,4766.3,United States,31.32740021,-92.54859924
AGS,Regional (Bush Field),3899.7,United States,33.36920166,-81.96440125
AKN,King Salmon,805.938,United States,58.67860031,-156.6493988
ALB,Albany International,6716.15,United States,42.74580002,-73.80529785
AMA,Rick Husband Intl,1299.9,United States,35.22719955,-101.7219009
ANC,Ted Stevens Intl,55986.693,United States,61.1692009,-149.9853058
APF,Naples Municipal,6932.8,United States,26.15279961,-81.77529907
APN,Alpena County Regional,736.61,United States,45.08169937,-83.55580139
ASE,Pitkin County,1213.24,United States,39.2242012,-106.8688965
ATL,Hartsfield-Jackson Int,11226868,United States,33.64080048,-84.42720032
ATW,Appleton International Airport,649.95,United States,44.25780106,-88.51999664
AUS,Austin-Bergstrom International Airport,408476.243,United States,30.19449997,-97.66989899
AVL,Asheville Regional,285.978,United States,35.43500137,-82.54109955
AVP,Wilkes-Barre/Scranton International Airport,1161.244,United States,41.33919907,-75.72579956
AZA,Mesa Gateway Airport,30673.307,United States,33.30780029,-111.6554031
AZO,Kalamazoo/Battle Creek International Airport,597.954,United States,42.2364006,-85.5535965
BDL,Bradley Intl,176405.096,United States,41.9375,-72.68309784
BFI,Boeing Field-King County International,389.97,United States,47.52890015,-122.2994003
BFL,Meadows Field,493.962,United States,35.43000031,-119.0522003
BGM,Greater Binghamton,2426.48,United States,42.20140076,-75.96920013
BGR,Bangor International,1299.9,United States,44.80780029,-68.82779694
BHM,Shuttlesworth International,50427.454,United States,33.56309891,-86.75559998
BIF,Biggs Aaf,6482.168,United States,31.84939957,-106.3794022
BIL,Logan International Airport,19203.856,United States,45.80690002,-108.5428009
BIS,Bismarck Municipal,108.325,United States,46.77890015,-100.7525024
BKG,Branson Airport,5303.592,United States,36.53170013,-93.1996994
BKL,Burke Lakefront,1551.214,United States,41.51689911,-81.6832962
BMI,Central Illinois Regional Airport,658.616,United States,40.48189926,-88.92749786
BNA,Nashville International,230077.967,United States,36.12670136,-86.68190002
BOI,Boise Air Terminal (Gowen Field),5424.916,United States,43.56529999,-116.2249985
BOS,Logan International,5785183.285,United States,42.36360169,-71.00610352
BQN,Rafael Hernandez,2443.812,United States,18.49580002,-67.12999725
BRD,Brainerd Lakes Regional Airport,1733.2,United States,46.39720154,-94.13749695
BRO,South Padre Isl Intl,216.65,United States,25.90640068,-97.42559815
BTR,Metropolitan -Ryan Field,216.65,United States,30.53170013,-91.15059662
BTV,Burlington International Airport,6191.857,United States,44.47280121,-73.15309906
BUF,Buffalo Niagara International,44135.938,United States,42.94060135,-78.73249817
BUR,Hollywood-Burbank,1299.9,United States,34.20000076,-118.3578033
BWI,Baltimore/Wash Intl,1084255.256,United States,39.17499924,-76.66999817
BZN,Yellowstone International Airport,2825.116,United States,45.78030014,-111.1594009
CAE,Columbia Metropolitan Airport,2318.155,United States,33.93640137,-81.11579895
CAK,Canton Regional,216.65,United States,40.91389847,-81.4417038
CCB,Cable,693.28,United States,34.11159897,-117.6865997
CHA,Chattanooga Metropolitan Airport,433.3,United States,35.03639984,-85.20359802
CHO,Albemarle,476.63,United States,38.14139938,-78.45310211
CHP,Circle Hot Springs,1967.182,United States,65.48609924,-144.6110992
CHS,Charleston International/AFB,15754.788,United States,32.89920044,-80.03890228
CIC,Chico Muni,1559.88,United States,39.79579926,-121.8566971
CID,The Eastern Iowa Airport,3483.732,United States,41.88439941,-91.70610046
CIR,Cairo Airport,8787.324,United States,37,-89.1832962
CLE,Hopkins Intl,143144.988,United States,41.41080093,-81.84940338
CLL,Easterwood Field,758.275,United States,30.58939934,-96.36440277
CLT,Charlotte-Douglas International Airport,3038130.613,United States,35.21920013,-80.93579865
CMH,John Glenn Columbus International Airport,132273.491,United States,39.99110031,-82.87830353
CMI,University of Illinois,2599.8,United States,40.03969955,-88.27970123
CMX,Houghton County Memorial,866.6,United States,47.1678009,-88.48639679
COD,Yellowstone Regional,693.28,United States,44.51580048,-109.0274963
COS,Municipal,584.955,United States,38.80889893,-104.709198
COU,Columbia Regional,216.65,United States,38.81359863,-92.21920013
CPR,Casper,1668.205,United States,42.90859985,-106.4625015
CRP,Corpus Christi Intl,2274.825,United States,27.77000046,-97.50080109
CRW,Yeager,1516.55,United States,38.37279892,-81.5931015
CSL,O'Sullivan AHP,1429.89,United States,35.23659897,-120.6389008
CVG,Northern Kentucky International,269720.584,United States,39.04610062,-84.66390228
CWA,Central Wisconsin,866.6,United States,44.78219986,-89.65920258
DAB,Daytona Beach International,2469.81,United States,29.18250084,-81.05280304
DAL,Dallas Love Field,29551.06,United States,32.84690094,-96.85140228
DAY,Dayton James M. Cox International,9857.575,United States,39.90110016,-84.22000122
DCA,Ronald Reagan National,262306.821,United States,38.85169983,-77.03690338
DEN,Denver International,2574750.927,United States,39.85829926,-104.6669006
DFW,Dallas/Ft Worth Intl,7978625.879,United States,32.89640045,-97.04109955
DLH,Duluth International,433.3,United States,46.84249878,-92.19029999
DRO,La Plata,606.62,United States,37.15000153,-107.7510986
DRT,Del Rio Intl,866.6,United States,29.33329964,-100.978302
DSM,Des Moines International,10139.22,United States,41.53390122,-93.65670013
DTW,Metropolitan Wayne County,3870192.27,United States,42.21670151,-83.3443985
DWN,Oklahoma City Downtown Airpark,1646.54,United States,35.45000076,-97.53330231
ECP,Northwest Florida Beaches International Airport,649.95,United States,30.35779953,-85.79889679
EDF,Elmendorf Air Force Base,3241.084,United States,61.25239945,-149.7980042
EGE,Eagle County Regl,1039.92,United States,39.64360046,-106.9139023
EIL,Eielson Air Force Base,3007.102,United States,64.66500092,-147.0968933
ELM,Celmira/Corning Regl,901.264,United States,42.16080093,-76.89530182
ELP,El Paso Intl,957.593,United States,31.80669975,-106.3771973
ERI,Erie International,641.284,United States,42.08000183,-80.1785965
ESD,Orcas Island,554.624,United States,48.70830154,-122.9124985
EUG,Mahlon Sweet Field,779.94,United States,44.12080002,-123.2174988
EVA,Ben Bruce Mem. Airpark,411.635,United States,30.35000038,-94.0667038
EVV,Evansville Regional,216.65,United States,38.0367012,-87.53250122
EWD,Wildman Lake Airport,181.986,United States,56.45640183,-159.762207
EWN,Coastal Carolina Regional Airport,2599.8,United States,35.07360077,-77.04250336
EWR,Newark Liberty Intl,11095742.75,United States,40.69580078,-74.17169952
EYW,Key West Intl,285.978,United States,24.55559921,-81.75969696
FAI,Fairbanks Intl,1490.552,United States,64.81439972,-147.862793
FAR,Hector International,329.308,United States,46.91559982,-96.81469727
FAT,Fresno Yosemite International,156906.596,United States,36.77669907,-119.7172012
FAY,Regional (Grannis Fld),4657.975,United States,34.99140167,-78.88030243
FCA,Glacier Park Intl,329.308,United States,48.31280136,-114.2510986
FLG,Flagstaff Pulliam,1733.2,United States,35.13779831,-111.6716995
FLL,Ft Lauderdale Intl,6461105.287,United States,26.07419968,-80.15170288
FNT,Bishop International,649.95,United States,42.96670151,-83.74169922
FOE,Forbes Field,1507.884,United States,38.95249939,-95.66249847
FRD,Friday Harbor Airport,554.624,United States,48.52640152,-123.0239029
FSD,Joe Foss Field,324.975,United States,43.57889938,-96.74079895
FSM,Fort Smith Regional,14298.9,United States,35.33610153,-94.37000275
FWA,Fort Wayne International,7582.75,United States,40.97829819,-85.18810272
GCC,Campbell County,259.98,United States,44.35139847,-105.5250015
GEG,Spokane International Airport,1880.522,United States,47.6169014,-117.5372009
GFK,Grand Forks Intl,6932.8,United States,47.95190048,-97.1785965
GJT,Walker Field,329.308,United States,39.11859894,-108.5139008
GNV,J R Alison Regional Municipal,6074.866,United States,29.68969917,-82.27580261
GPT,Gulfport Biloxi International Airport,433.3,United States,30.40609932,-89.07029724
GRB,Austin-Straubel Intl,5221.265,United States,44.48809815,-88.13059998
GRK,Regional/R.Gray AAF,9029.972,United States,31.06469917,-97.82749939
GRN,Gordon Municipal,1213.24,United States,42.79999924,-102.199997
GRR,Gerald R. Ford International Airport,3345.076,United States,42.8810997,-85.52420044
GSO,Piedmont Triad Intl,2924.775,United States,36.09189987,-79.94280243
GSP,Greenville International,90143.732,United States,34.89889908,-82.21389771
GTF,Great Falls Intl,433.3,United States,47.48559952,-111.3668976
GUC,Gunnison County,2123.17,United States,38.53390122,-106.9389038
GUM,Antonio B. Won Pat International Airport,2110270.659,United States,13.48169994,144.7933044
HDN,Yampa Valley,433.3,United States,40.4817009,-107.2200012
HNL,Honolulu Intl,3473579.781,United States,21.32189941,-157.925293
HNS,Haines,303.31,United States,59.24580002,-135.5189056
HOB,Lea County Regional,12999,United States,32.68859863,-103.2169037
HOU,William P Hobby,726011.482,United States,29.64500046,-95.2786026
HPN,Westchester County,632.618,United States,41.06890106,-73.70780182
HRL,Valley International,823.27,United States,26.22809982,-97.65219879
HSV,International-Carl T. Jones Field,2300.823,United States,34.64279938,-86.77559662
IAD,Dulles International,6062794.262,United States,38.94169998,-77.45749664
IAH,George Bush Intercontinental,9391946.487,United States,29.98329926,-95.33999634
ICT,Dwight D. Eisenhower,3605.056,United States,37.65000153,-97.43280029
IDA,Regional,324.975,United States,43.51610184,-112.0646973
ILM,Wilmington International,8319.36,United States,34.26689911,-77.90390015
IND,Indianapolis Intl,141602.44,United States,39.7256012,-86.2838974
INT,Smith-Reynolds,957.593,United States,36.13529968,-80.2256012
ISN,Sloulin Field Intl,8882.65,United States,48.17610169,-103.6361008
ISP,Long Island MacArthur,866.6,United States,40.79669952,-73.10079956
ITH,Tompkins Regional,1083.25,United States,42.49029923,-76.45809937
JAC,Jackson Hole,1022.588,United States,43.6067009,-110.7369003
JAN,Medgar W. Evers International,2274.825,United States,32.30970001,-90.07579804
JAX,Jacksonville Intl,11582.109,United States,30.48469925,-81.68779755
JFK,John F Kennedy Intl,24715743.98,United States,40.6385994,-73.77690125
JNU,Juneau International,584.955,United States,58.35559845,-134.574707
KEH,Kenmore Air Harbor SPB,298.977,United States,47.73830032,-122.2680969
KOA,Keahole,159666.717,United States,19.64690018,-156.012497
LAN,Capital Region International,329.308,United States,42.77920151,-84.58830261
LAS,Mccarran Intl,2446949.092,United States,36.07970047,-115.1588974
LAX,Los Angeles Intl,17998723.04,United States,33.94219971,-118.4072037
LBB,Preston Smith Intl,541.625,United States,33.66220093,-101.8227997
LCH,Lake Charles Regional,866.6,United States,30.1310997,-93.2256012
LCK,Columbus Rickenbacker International Airport,1958.516,United States,39.81420136,-82.93219757
LEX,Blue Grass,3171.756,United States,38.03969955,-84.60220337
LFT,Lafayette Regional,8930.313,United States,30.20470047,-91.98750305
LGA,La Guardia,1677178.643,United States,40.77939987,-73.87580109
LGB,Long Beach Municipal,775.607,United States,33.81750107,-118.1511002
LIH,Lihue,35240.289,United States,21.97920036,-159.3457947
LIT,B. & H. Clinton National,545.958,United States,34.72919846,-92.23439789
LKE,Lake Union Spb,20633.746,United States,47.61669922,-122.3332977
LNK,Lincoln,2547.804,United States,40.85079956,-96.7589035
LRD,Laredo Intl,541.625,United States,27.54470062,-99.46109772
LSE,La Crosse Regional,3033.1,United States,43.87670136,-91.25610352
MAF,Midland-Odessa Regl,1421.224,United States,31.94079971,-102.2014008
MBS,MBS International,329.308,United States,43.53170013,-84.08170319
MCI,Kansas City Intl,89012.819,United States,39.2928009,-94.72669983
MCN,Middle Georgia Rgnl,173.32,United States,32.69290161,-83.64920044
MCO,Orlando Intl,4707358.201,United States,28.43169975,-81.3246994
MDT,Harrisburg International Airport,4155.347,United States,40.19309998,-76.7621994
MDW,Chicago Midway International,613552.8,United States,41.78499985,-87.75189972
MEM,Memphis Intl,35599.928,United States,35.04970169,-89.97859955
MER,Castle Air Force Base,701.946,United States,37.37950134,-120.5671005
MFE,Miller International,18865.882,United States,26.17690086,-98.23970032
MFR,Rogue Valley Intl,1698.536,United States,42.37360001,-122.8722
MGM,Regional-Dannelly Field,649.95,United States,32.29999924,-86.39109802
MHT,Manchester Boston Regional Airport,1191.575,United States,42.93830109,-71.43890381
MIA,Miami International,15930768.46,United States,25.79249954,-80.2861023
MIB,Minot Air Force Base,6482.168,United States,48.41559982,-101.3572006
MKE,General Mitchell Intl,49695.177,United States,42.95029831,-87.89720154
MLB,Melbourne International,5130.272,United States,28.10250092,-80.64309692
MLI,Quad City International,589.288,United States,41.44889832,-90.50499725
MLU,Monroe Regional,1083.25,United States,32.51110077,-92.03890228
MOB,Mobile Regional,2071.174,United States,30.68829918,-88.24079895
MOD,Modesto Municipal,1819.86,United States,37.62689972,-120.9552994
